split,policy,pool_idx,sample_id,reward,r_ttc,r_approach,r_risk,criticality,constraint,c_lane,c_trivial,ego_collision,ego_fault_collision,init_invalid,goal_offlane_frac,controlled_parking_frac,ego_min_ttc,ego_adv_min_dist,ego_adv_init_dist,ego_adv_min_dist_warmup,adv_type,adv_x,adv_y,adv_speed,adv_length,adv_width,adv_goal_dist,adv_dist_to_ego,adv_in_fov,adv_small_vehicle
val,base,25429,7,0.961166262626648,0.8333333134651184,0.7669975161552429,0.961166262626648,0.961166262626648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.3492257595062256,8.852785110473633,3.3492257595062256,0,0.060817718505859375,8.82668685913086,1.8341566324234009,4.760128021240234,2.1372461318969727,28.16252326965332,8.852785110473633,True,False
train,base,11456,4,0.9606085419654846,0.9333333373069763,0.4091278612613678,0.9606085419654846,0.9606085419654846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,6.414097785949707,10.757051467895508,6.414097785949707,0,-7.655773162841797,-7.598913192749023,5.551319122314453,4.859589576721191,2.150115728378296,28.62005615234375,10.757051467895508,True,False
train,base,22433,5,0.959191620349884,0.9333333373069763,0.38787442445755005,0.959191620349884,0.959191620349884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,6.912511825561523,27.64154815673828,6.912511825561523,0,-6.465799331665039,26.893653869628906,6.742682456970215,0.9788398146629333,0.8649897575378418,6.827081203460693,27.64154815673828,True,True
train,base,28987,7,0.9580653309822083,0.8999999761581421,0.5806536674499512,0.9580653309822083,0.9580653309822083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,5.349085330963135,33.92142105102539,5.349085330963135,0,29.171546936035156,17.213699340820312,14.923050880432129,5.28030252456665,2.357100248336792,58.082740783691406,33.92142105102539,True,False
train,base,6472,1,0.9552451372146606,0.8666666746139526,0.6643385291099548,0.9552451372146606,0.9552451372146606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,4.634622573852539,26.511747360229492,4.634622573852539,0,2.7566795349121094,26.36370086669922,3.0998051166534424,4.764284610748291,2.125520706176758,17.064838409423828,26.511747360229492,True,False
val,base,31577,6,0.9532037377357483,0.8333333134651184,0.7192223072052002,0.9532037377357483,0.9532037377357483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.8411784172058105,6.719789505004883,2.8411784172058105,0,-2.1610794067382812,6.380378723144531,3.3595855236053467,0.9428942799568176,0.8578014969825745,25.09796905517578,6.719789505004883,True,True
val,base,7681,7,0.9515685439109802,0.7666666507720947,0.7924365401268005,0.9515685439109802,0.9515685439109802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,3.3206498622894287,30.18486213684082,3.3206498622894287,0,-3.0072975158691406,30.04529571533203,6.245844841003418,4.308198928833008,2.0077497959136963,55.313316345214844,30.18486213684082,True,False
train,base,38510,6,0.9495042562484741,0.9333333373069763,0.24256391823291779,0.9495042562484741,0.9495042562484741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,6.574056148529053,8.83867359161377,6.574056148529053,0,-7.950477600097656,3.9250221252441406,8.706902503967285,4.5482177734375,2.073550224304199,27.712984085083008,8.83867359161377,True,False
val,base,4000,5,0.9473437666893005,0.8666666746139526,0.605078399181366,0.9473437666893005,0.9473437666893005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,5.146607398986816,18.659488677978516,5.146607398986816,0,10.541465759277344,15.377174377441406,0.5976095199584961,3.953810691833496,1.8907444477081299,17.332839965820312,18.659488677978516,True,False
train,base,11103,2,0.9459971189498901,0.8999999761581421,0.45997118949890137,0.9459971189498901,0.9459971189498901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,6.320889949798584,20.139684677124023,6.320889949798584,0,6.80267333984375,18.946090698242188,13.054346084594727,0.9965432286262512,0.8715838193893433,12.738965034484863,20.139684677124023,True,True
